firm_name,firm_website,challenge_name,markets,account_size,price,billing_type,currency,profit_target_pct,max_drawdown_pct,daily_drawdown_pct,drawdown_type,minimum_days,maximum_days,payout_frequency_days,payout_split_pct,payout_conditions,activation_fee,max_payout,contracts,data_feed,platforms,leverage,refund_policy,country_restrictions,phases,news_trading,overnight,weekend,ea_allowed,copy_trading,scalping,hedging,consistency_rule,consistency_pct,source_url,source_type,confidence,status
The5ers,,2-Step 100K,cfd,100000,490.5,one_time,USD,,,,,,,,,"Price only. This firm entered the catalogue through a supplied price table; its profit target, drawdown, daily loss limit, profit split and trading rules are NOT on file and are shown as unconfirmed rather than guessed.",,,,,,,,,2,,,,,,,,,,,aggregator_unverified,needs_review,draft
The5ers,,1-Step 5K,cfd,5000,234,one_time,USD,,,,,,,,,"Price only. This firm entered the catalogue through a supplied price table; its profit target, drawdown, daily loss limit, profit split and trading rules are NOT on file and are shown as unconfirmed rather than guessed.",,,,,,,,,1,,,,,,,,,,,aggregator_unverified,needs_review,draft
The5ers,,1-Step 10K,cfd,10000,405,one_time,USD,,,,,,,,,"Price only. This firm entered the catalogue through a supplied price table; its profit target, drawdown, daily loss limit, profit split and trading rules are NOT on file and are shown as unconfirmed rather than guessed.",,,,,,,,,1,,,,,,,,,,,aggregator_unverified,needs_review,draft
The5ers,,1-Step 20K,cfd,20000,765,one_time,USD,,,,,,,,,"Price only. This firm entered the catalogue through a supplied price table; its profit target, drawdown, daily loss limit, profit split and trading rules are NOT on file and are shown as unconfirmed rather than guessed.",,,,,,,,,1,,,,,,,,,,,aggregator_unverified,needs_review,draft
The5ers,,3-Step 100K,cfd,100000,85.5,one_time,USD,,,,,,,,,"Price only. This firm entered the catalogue through a supplied price table; its profit target, drawdown, daily loss limit, profit split and trading rules are NOT on file and are shown as unconfirmed rather than guessed.",,,,,,,,,3,,,,,,,,,,,aggregator_unverified,needs_review,draft
The5ers,,3-Step 250K,cfd,250000,202.5,one_time,USD,,,,,,,,,"Price only. This firm entered the catalogue through a supplied price table; its profit target, drawdown, daily loss limit, profit split and trading rules are NOT on file and are shown as unconfirmed rather than guessed.",,,,,,,,,3,,,,,,,,,,,aggregator_unverified,needs_review,draft
E8 Markets,,1-Step Static 10K,cfd,10000,61.2,one_time,USD,,,,,,,,,"Price only. This firm entered the catalogue through a supplied price table; its profit target, drawdown, daily loss limit, profit split and trading rules are NOT on file and are shown as unconfirmed rather than guessed.",,,,,,,,,1,,,,,,,,,,,aggregator_unverified,needs_review,draft
E8 Markets,,1-Step Static 25K,cfd,25000,133.2,one_time,USD,,,,,,,,,"Price only. This firm entered the catalogue through a supplied price table; its profit target, drawdown, daily loss limit, profit split and trading rules are NOT on file and are shown as unconfirmed rather than guessed.",,,,,,,,,1,,,,,,,,,,,aggregator_unverified,needs_review,draft
E8 Markets,,1-Step Static 50K,cfd,50000,205.2,one_time,USD,,,,,,,,,"Price only. This firm entered the catalogue through a supplied price table; its profit target, drawdown, daily loss limit, profit split and trading rules are NOT on file and are shown as unconfirmed rather than guessed.",,,,,,,,,1,,,,,,,,,,,aggregator_unverified,needs_review,draft
E8 Markets,,1-Step Static 100K,cfd,100000,439.2,one_time,USD,,,,,,,,,"Price only. This firm entered the catalogue through a supplied price table; its profit target, drawdown, daily loss limit, profit split and trading rules are NOT on file and are shown as unconfirmed rather than guessed.",,,,,,,,,1,,,,,,,,,,,aggregator_unverified,needs_review,draft
E8 Markets,,1-Step Trailing 5K,cfd,5000,43.2,one_time,USD,,,,,,,,,"Price only. This firm entered the catalogue through a supplied price table; its profit target, drawdown, daily loss limit, profit split and trading rules are NOT on file and are shown as unconfirmed rather than guessed.",,,,,,,,,1,,,,,,,,,,,aggregator_unverified,needs_review,draft
E8 Markets,,1-Step Trailing 200K,cfd,200000,718.2,one_time,USD,,,,,,,,,"Price only. This firm entered the catalogue through a supplied price table; its profit target, drawdown, daily loss limit, profit split and trading rules are NOT on file and are shown as unconfirmed rather than guessed.",,,,,,,,,1,,,,,,,,,,,aggregator_unverified,needs_review,draft
BrightFunded,,2-Step 5K,cfd,5000,41.65,one_time,EUR,,,,,,,,,"Price only. This firm entered the catalogue through a supplied price table; its profit target, drawdown, daily loss limit, profit split and trading rules are NOT on file and are shown as unconfirmed rather than guessed. Prices are quoted in EUR.",,,,,,,,,2,,,,,,,,,,,aggregator_unverified,needs_review,draft
BrightFunded,,2-Step 10K,cfd,10000,82.45,one_time,EUR,,,,,,,,,"Price only. This firm entered the catalogue through a supplied price table; its profit target, drawdown, daily loss limit, profit split and trading rules are NOT on file and are shown as unconfirmed rather than guessed. Prices are quoted in EUR.",,,,,,,,,2,,,,,,,,,,,aggregator_unverified,needs_review,draft
BrightFunded,,2-Step 25K,cfd,25000,167.45,one_time,EUR,,,,,,,,,"Price only. This firm entered the catalogue through a supplied price table; its profit target, drawdown, daily loss limit, profit split and trading rules are NOT on file and are shown as unconfirmed rather than guessed. Prices are quoted in EUR.",,,,,,,,,2,,,,,,,,,,,aggregator_unverified,needs_review,draft
BrightFunded,,2-Step 50K,cfd,50000,252.45,one_time,EUR,,,,,,,,,"Price only. This firm entered the catalogue through a supplied price table; its profit target, drawdown, daily loss limit, profit split and trading rules are NOT on file and are shown as unconfirmed rather than guessed. Prices are quoted in EUR.",,,,,,,,,2,,,,,,,,,,,aggregator_unverified,needs_review,draft
BrightFunded,,2-Step 100K,cfd,100000,422.45,one_time,EUR,,,,,,,,,"Price only. This firm entered the catalogue through a supplied price table; its profit target, drawdown, daily loss limit, profit split and trading rules are NOT on file and are shown as unconfirmed rather than guessed. Prices are quoted in EUR.",,,,,,,,,2,,,,,,,,,,,aggregator_unverified,needs_review,draft
BrightFunded,,2-Step 200K,cfd,200000,847.45,one_time,EUR,,,,,,,,,"Price only. This firm entered the catalogue through a supplied price table; its profit target, drawdown, daily loss limit, profit split and trading rules are NOT on file and are shown as unconfirmed rather than guessed. Prices are quoted in EUR.",,,,,,,,,2,,,,,,,,,,,aggregator_unverified,needs_review,draft
BrightFunded,,1-Step 10K,cfd,10000,67.9,one_time,EUR,,,,,,,,,"Price only. This firm entered the catalogue through a supplied price table; its profit target, drawdown, daily loss limit, profit split and trading rules are NOT on file and are shown as unconfirmed rather than guessed. Prices are quoted in EUR.",,,,,,,,,1,,,,,,,,,,,aggregator_unverified,needs_review,draft
Alpha Capital,,2-Step 5K,cfd,5000,,one_time,USD,,,,,,,,,"Price only. This firm entered the catalogue through a supplied price table; its profit target, drawdown, daily loss limit, profit split and trading rules are NOT on file and are shown as unconfirmed rather than guessed. Published as ranges rather than single figures, so not recorded as prices: $5K at 19.80+; $10K at 40+; $25K at 106.20+; $50K at 160.20+; $100K at 268.20+; $200K at 538.20+.",,,,,,,,,2,,,,,,,,,,,aggregator_unverified,needs_review,draft
Alpha Capital,,2-Step 10K,cfd,10000,,one_time,USD,,,,,,,,,"Price only. This firm entered the catalogue through a supplied price table; its profit target, drawdown, daily loss limit, profit split and trading rules are NOT on file and are shown as unconfirmed rather than guessed. Published as ranges rather than single figures, so not recorded as prices: $5K at 19.80+; $10K at 40+; $25K at 106.20+; $50K at 160.20+; $100K at 268.20+; $200K at 538.20+.",,,,,,,,,2,,,,,,,,,,,aggregator_unverified,needs_review,draft
Alpha Capital,,2-Step 25K,cfd,25000,,one_time,USD,,,,,,,,,"Price only. This firm entered the catalogue through a supplied price table; its profit target, drawdown, daily loss limit, profit split and trading rules are NOT on file and are shown as unconfirmed rather than guessed. Published as ranges rather than single figures, so not recorded as prices: $5K at 19.80+; $10K at 40+; $25K at 106.20+; $50K at 160.20+; $100K at 268.20+; $200K at 538.20+.",,,,,,,,,2,,,,,,,,,,,aggregator_unverified,needs_review,draft
Alpha Capital,,2-Step 50K,cfd,50000,,one_time,USD,,,,,,,,,"Price only. This firm entered the catalogue through a supplied price table; its profit target, drawdown, daily loss limit, profit split and trading rules are NOT on file and are shown as unconfirmed rather than guessed. Published as ranges rather than single figures, so not recorded as prices: $5K at 19.80+; $10K at 40+; $25K at 106.20+; $50K at 160.20+; $100K at 268.20+; $200K at 538.20+.",,,,,,,,,2,,,,,,,,,,,aggregator_unverified,needs_review,draft
Alpha Capital,,2-Step 100K,cfd,100000,,one_time,USD,,,,,,,,,"Price only. This firm entered the catalogue through a supplied price table; its profit target, drawdown, daily loss limit, profit split and trading rules are NOT on file and are shown as unconfirmed rather than guessed. Published as ranges rather than single figures, so not recorded as prices: $5K at 19.80+; $10K at 40+; $25K at 106.20+; $50K at 160.20+; $100K at 268.20+; $200K at 538.20+.",,,,,,,,,2,,,,,,,,,,,aggregator_unverified,needs_review,draft
Alpha Capital,,2-Step 200K,cfd,200000,,one_time,USD,,,,,,,,,"Price only. This firm entered the catalogue through a supplied price table; its profit target, drawdown, daily loss limit, profit split and trading rules are NOT on file and are shown as unconfirmed rather than guessed. Published as ranges rather than single figures, so not recorded as prices: $5K at 19.80+; $10K at 40+; $25K at 106.20+; $50K at 160.20+; $100K at 268.20+; $200K at 538.20+.",,,,,,,,,2,,,,,,,,,,,aggregator_unverified,needs_review,draft
Alpha Capital,,Alpha One 1-Step 50K,cfd,50000,166.2,one_time,USD,,,,,,,,,"Price only. This firm entered the catalogue through a supplied price table; its profit target, drawdown, daily loss limit, profit split and trading rules are NOT on file and are shown as unconfirmed rather than guessed.",,,,,,,,,1,,,,,,,,,,,aggregator_unverified,needs_review,draft
Alpha Capital,,Alpha One 1-Step 100K,cfd,100000,352.2,one_time,USD,,,,,,,,,"Price only. This firm entered the catalogue through a supplied price table; its profit target, drawdown, daily loss limit, profit split and trading rules are NOT on file and are shown as unconfirmed rather than guessed.",,,,,,,,,1,,,,,,,,,,,aggregator_unverified,needs_review,draft
Alpha Capital,,Alpha Pro 2-Step 100K,cfd,100000,316.2,one_time,USD,,,,,,,,,"Price only. This firm entered the catalogue through a supplied price table; its profit target, drawdown, daily loss limit, profit split and trading rules are NOT on file and are shown as unconfirmed rather than guessed.",,,,,,,,,2,,,,,,,,,,,aggregator_unverified,needs_review,draft
Crypto Fund Trader,,2-Step 5K,cfd,5000,45.24,one_time,USD,,,,,,,,,"Price only. This firm entered the catalogue through a supplied price table; its profit target, drawdown, daily loss limit, profit split and trading rules are NOT on file and are shown as unconfirmed rather than guessed.",,,,,,,,,2,,,,,,,,,,,aggregator_unverified,needs_review,draft
Crypto Fund Trader,,2-Step 10K,cfd,10000,85.8,one_time,USD,,,,,,,,,"Price only. This firm entered the catalogue through a supplied price table; its profit target, drawdown, daily loss limit, profit split and trading rules are NOT on file and are shown as unconfirmed rather than guessed.",,,,,,,,,2,,,,,,,,,,,aggregator_unverified,needs_review,draft
Crypto Fund Trader,,2-Step 25K,cfd,25000,187.2,one_time,USD,,,,,,,,,"Price only. This firm entered the catalogue through a supplied price table; its profit target, drawdown, daily loss limit, profit split and trading rules are NOT on file and are shown as unconfirmed rather than guessed.",,,,,,,,,2,,,,,,,,,,,aggregator_unverified,needs_review,draft
Crypto Fund Trader,,2-Step 50K,cfd,50000,303.42,one_time,USD,,,,,,,,,"Price only. This firm entered the catalogue through a supplied price table; its profit target, drawdown, daily loss limit, profit split and trading rules are NOT on file and are shown as unconfirmed rather than guessed.",,,,,,,,,2,,,,,,,,,,,aggregator_unverified,needs_review,draft
Crypto Fund Trader,,2-Step 100K,cfd,100000,514.8,one_time,USD,,,,,,,,,"Price only. This firm entered the catalogue through a supplied price table; its profit target, drawdown, daily loss limit, profit split and trading rules are NOT on file and are shown as unconfirmed rather than guessed.",,,,,,,,,2,,,,,,,,,,,aggregator_unverified,needs_review,draft
Crypto Fund Trader,,2-Step 200K,cfd,200000,975,one_time,USD,,,,,,,,,"Price only. This firm entered the catalogue through a supplied price table; its profit target, drawdown, daily loss limit, profit split and trading rules are NOT on file and are shown as unconfirmed rather than guessed.",,,,,,,,,2,,,,,,,,,,,aggregator_unverified,needs_review,draft
Crypto Fund Trader,,1-Step 5K,cfd,5000,31.2,one_time,USD,,,,,,,,,"Price only. This firm entered the catalogue through a supplied price table; its profit target, drawdown, daily loss limit, profit split and trading rules are NOT on file and are shown as unconfirmed rather than guessed.",,,,,,,,,1,,,,,,,,,,,aggregator_unverified,needs_review,draft
Crypto Fund Trader,,1-Step 25K,cfd,25000,170.82,one_time,USD,,,,,,,,,"Price only. This firm entered the catalogue through a supplied price table; its profit target, drawdown, daily loss limit, profit split and trading rules are NOT on file and are shown as unconfirmed rather than guessed.",,,,,,,,,1,,,,,,,,,,,aggregator_unverified,needs_review,draft
Crypto Fund Trader,,1-Step 100K,cfd,100000,482.82,one_time,USD,,,,,,,,,"Price only. This firm entered the catalogue through a supplied price table; its profit target, drawdown, daily loss limit, profit split and trading rules are NOT on file and are shown as unconfirmed rather than guessed.",,,,,,,,,1,,,,,,,,,,,aggregator_unverified,needs_review,draft
Crypto Fund Trader,,1-Step 200K,cfd,200000,935.22,one_time,USD,,,,,,,,,"Price only. This firm entered the catalogue through a supplied price table; its profit target, drawdown, daily loss limit, profit split and trading rules are NOT on file and are shown as unconfirmed rather than guessed.",,,,,,,,,1,,,,,,,,,,,aggregator_unverified,needs_review,draft
Hola Prime,,2-Step 2K,cfd,2000,,one_time,USD,,,,,,,,,"Price only. This firm entered the catalogue through a supplied price table; its profit target, drawdown, daily loss limit, profit split and trading rules are NOT on file and are shown as unconfirmed rather than guessed. Published as ranges rather than single figures, so not recorded as prices: $2K at 9–17; $5K at 31.20–47.20.",,,,,,,,,2,,,,,,,,,,,aggregator_unverified,needs_review,draft
Hola Prime,,2-Step 5K,cfd,5000,,one_time,USD,,,,,,,,,"Price only. This firm entered the catalogue through a supplied price table; its profit target, drawdown, daily loss limit, profit split and trading rules are NOT on file and are shown as unconfirmed rather than guessed. Published as ranges rather than single figures, so not recorded as prices: $2K at 9–17; $5K at 31.20–47.20.",,,,,,,,,2,,,,,,,,,,,aggregator_unverified,needs_review,draft
Hola Prime,,2-Step 10K,cfd,10000,87.2,one_time,USD,,,,,,,,,"Price only. This firm entered the catalogue through a supplied price table; its profit target, drawdown, daily loss limit, profit split and trading rules are NOT on file and are shown as unconfirmed rather than guessed. Published as ranges rather than single figures, so not recorded as prices: $2K at 9–17; $5K at 31.20–47.20.",,,,,,,,,2,,,,,,,,,,,aggregator_unverified,needs_review,draft
Hola Prime,,2-Step 25K,cfd,25000,183.2,one_time,USD,,,,,,,,,"Price only. This firm entered the catalogue through a supplied price table; its profit target, drawdown, daily loss limit, profit split and trading rules are NOT on file and are shown as unconfirmed rather than guessed. Published as ranges rather than single figures, so not recorded as prices: $2K at 9–17; $5K at 31.20–47.20.",,,,,,,,,2,,,,,,,,,,,aggregator_unverified,needs_review,draft
Hola Prime,,1-Step 50K,cfd,50000,263.2,one_time,USD,,,,,,,,,"Price only. This firm entered the catalogue through a supplied price table; its profit target, drawdown, daily loss limit, profit split and trading rules are NOT on file and are shown as unconfirmed rather than guessed.",,,,,,,,,1,,,,,,,,,,,aggregator_unverified,needs_review,draft
Hola Prime,,Instant 25K,cfd,25000,295.2,one_time,USD,,,,,,,,,"Price only. This firm entered the catalogue through a supplied price table; its profit target, drawdown, daily loss limit, profit split and trading rules are NOT on file and are shown as unconfirmed rather than guessed.",,,,,,,,,0,,,,,,,,,,,aggregator_unverified,needs_review,draft
Hola Prime,,Instant 50K,cfd,50000,551.2,one_time,USD,,,,,,,,,"Price only. This firm entered the catalogue through a supplied price table; its profit target, drawdown, daily loss limit, profit split and trading rules are NOT on file and are shown as unconfirmed rather than guessed.",,,,,,,,,0,,,,,,,,,,,aggregator_unverified,needs_review,draft
Goat Funded Trader,,Instant 5K,cfd,5000,29,one_time,USD,,,,,,,,,"Price only. This firm entered the catalogue through a supplied price table; its profit target, drawdown, daily loss limit, profit split and trading rules are NOT on file and are shown as unconfirmed rather than guessed.",,,,,,,,,0,,,,,,,,,,,aggregator_unverified,needs_review,draft
Goat Funded Trader,,Instant 10K,cfd,10000,57,one_time,USD,,,,,,,,,"Price only. This firm entered the catalogue through a supplied price table; its profit target, drawdown, daily loss limit, profit split and trading rules are NOT on file and are shown as unconfirmed rather than guessed.",,,,,,,,,0,,,,,,,,,,,aggregator_unverified,needs_review,draft
Goat Funded Trader,,2-Step 25K,cfd,25000,79,one_time,USD,,,,,,,,,"Price only. This firm entered the catalogue through a supplied price table; its profit target, drawdown, daily loss limit, profit split and trading rules are NOT on file and are shown as unconfirmed rather than guessed. Published as ranges rather than single figures, so not recorded as prices: $100K at 239–314.",,,,,,,,,2,,,,,,,,,,,aggregator_unverified,needs_review,draft
Goat Funded Trader,,2-Step 50K,cfd,50000,179,one_time,USD,,,,,,,,,"Price only. This firm entered the catalogue through a supplied price table; its profit target, drawdown, daily loss limit, profit split and trading rules are NOT on file and are shown as unconfirmed rather than guessed. Published as ranges rather than single figures, so not recorded as prices: $100K at 239–314.",,,,,,,,,2,,,,,,,,,,,aggregator_unverified,needs_review,draft
Goat Funded Trader,,2-Step 100K,cfd,100000,,one_time,USD,,,,,,,,,"Price only. This firm entered the catalogue through a supplied price table; its profit target, drawdown, daily loss limit, profit split and trading rules are NOT on file and are shown as unconfirmed rather than guessed. Published as ranges rather than single figures, so not recorded as prices: $100K at 239–314.",,,,,,,,,2,,,,,,,,,,,aggregator_unverified,needs_review,draft
AquaFunded,,2-Step 10K,cfd,10000,44.5,one_time,USD,,,,,,,,,"Price only. This firm entered the catalogue through a supplied price table; its profit target, drawdown, daily loss limit, profit split and trading rules are NOT on file and are shown as unconfirmed rather than guessed. Published as ranges rather than single figures, so not recorded as prices: $25K at 44.50–64.50.",,,,,,,,,2,,,,,,,,,,,aggregator_unverified,needs_review,draft
AquaFunded,,2-Step 25K,cfd,25000,,one_time,USD,,,,,,,,,"Price only. This firm entered the catalogue through a supplied price table; its profit target, drawdown, daily loss limit, profit split and trading rules are NOT on file and are shown as unconfirmed rather than guessed. Published as ranges rather than single figures, so not recorded as prices: $25K at 44.50–64.50.",,,,,,,,,2,,,,,,,,,,,aggregator_unverified,needs_review,draft
AquaFunded,,2-Step 100K,cfd,100000,234.5,one_time,USD,,,,,,,,,"Price only. This firm entered the catalogue through a supplied price table; its profit target, drawdown, daily loss limit, profit split and trading rules are NOT on file and are shown as unconfirmed rather than guessed. Published as ranges rather than single figures, so not recorded as prices: $25K at 44.50–64.50.",,,,,,,,,2,,,,,,,,,,,aggregator_unverified,needs_review,draft
Blue Guardian,,1-Step 5K,cfd,5000,30,one_time,USD,,,,,,,,,"Price only. This firm entered the catalogue through a supplied price table; its profit target, drawdown, daily loss limit, profit split and trading rules are NOT on file and are shown as unconfirmed rather than guessed.",,,,,,,,,1,,,,,,,,,,,aggregator_unverified,needs_review,draft
Blue Guardian,,1-Step 10K,cfd,10000,49.5,one_time,USD,,,,,,,,,"Price only. This firm entered the catalogue through a supplied price table; its profit target, drawdown, daily loss limit, profit split and trading rules are NOT on file and are shown as unconfirmed rather than guessed.",,,,,,,,,1,,,,,,,,,,,aggregator_unverified,needs_review,draft
Blue Guardian,,1-Step 25K,cfd,25000,100.5,one_time,USD,,,,,,,,,"Price only. This firm entered the catalogue through a supplied price table; its profit target, drawdown, daily loss limit, profit split and trading rules are NOT on file and are shown as unconfirmed rather than guessed.",,,,,,,,,1,,,,,,,,,,,aggregator_unverified,needs_review,draft
Blue Guardian,,1-Step 50K,cfd,50000,150,one_time,USD,,,,,,,,,"Price only. This firm entered the catalogue through a supplied price table; its profit target, drawdown, daily loss limit, profit split and trading rules are NOT on file and are shown as unconfirmed rather than guessed.",,,,,,,,,1,,,,,,,,,,,aggregator_unverified,needs_review,draft
Blue Guardian,,1-Step 100K,cfd,100000,298.5,one_time,USD,,,,,,,,,"Price only. This firm entered the catalogue through a supplied price table; its profit target, drawdown, daily loss limit, profit split and trading rules are NOT on file and are shown as unconfirmed rather than guessed.",,,,,,,,,1,,,,,,,,,,,aggregator_unverified,needs_review,draft
Blue Guardian,,Instant 5K,cfd,5000,54,one_time,USD,,,,,,,,,"Price only. This firm entered the catalogue through a supplied price table; its profit target, drawdown, daily loss limit, profit split and trading rules are NOT on file and are shown as unconfirmed rather than guessed.",,,,,,,,,0,,,,,,,,,,,aggregator_unverified,needs_review,draft
Blue Guardian,,Instant 10K,cfd,10000,75,one_time,USD,,,,,,,,,"Price only. This firm entered the catalogue through a supplied price table; its profit target, drawdown, daily loss limit, profit split and trading rules are NOT on file and are shown as unconfirmed rather than guessed.",,,,,,,,,0,,,,,,,,,,,aggregator_unverified,needs_review,draft
Blue Guardian,,Instant 50K,cfd,50000,243,one_time,USD,,,,,,,,,"Price only. This firm entered the catalogue through a supplied price table; its profit target, drawdown, daily loss limit, profit split and trading rules are NOT on file and are shown as unconfirmed rather than guessed.",,,,,,,,,0,,,,,,,,,,,aggregator_unverified,needs_review,draft
Blue Guardian,,Instant 100K,cfd,100000,467.25,one_time,USD,,,,,,,,,"Price only. This firm entered the catalogue through a supplied price table; its profit target, drawdown, daily loss limit, profit split and trading rules are NOT on file and are shown as unconfirmed rather than guessed.",,,,,,,,,0,,,,,,,,,,,aggregator_unverified,needs_review,draft
Blue Guardian,,Instant 200K,cfd,200000,715.5,one_time,USD,,,,,,,,,"Price only. This firm entered the catalogue through a supplied price table; its profit target, drawdown, daily loss limit, profit split and trading rules are NOT on file and are shown as unconfirmed rather than guessed.",,,,,,,,,0,,,,,,,,,,,aggregator_unverified,needs_review,draft
Atmos Funded,,2-Step 5K,cfd,5000,18.2,one_time,USD,,,,,,,,,"Price only. This firm entered the catalogue through a supplied price table; its profit target, drawdown, daily loss limit, profit split and trading rules are NOT on file and are shown as unconfirmed rather than guessed.",,,,,,,,,2,,,,,,,,,,,aggregator_unverified,needs_review,draft
Atmos Funded,,2-Step 10K,cfd,10000,33.15,one_time,USD,,,,,,,,,"Price only. This firm entered the catalogue through a supplied price table; its profit target, drawdown, daily loss limit, profit split and trading rules are NOT on file and are shown as unconfirmed rather than guessed.",,,,,,,,,2,,,,,,,,,,,aggregator_unverified,needs_review,draft
